lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
101,1,105.3,6,27,4,1,1,0,0,1
54,0,108.0,10,2,4,2,2,3,0,0
61,0,0.0,10,4,4,0,2,0,0,1
121,1,125.55,8,15,4,3,1,0,3,1
60,0,74.8,12,2,4,2,2,3,0,0
122,1,118.8,8,2,4,3,0,0,3,1
27,1,88.0,12,6,2,1,0,0,0,1
8,0,65.0,10,6,2,1,0,0,0,1
52,1,131.4,3,22,4,3,0,0,3,0
124,0,97.55,6,30,4,2,0,0,1,1
72,0,107.1,7,6,4,1,0,3,0,0
40,1,78.3,2,12,4,2,1,0,0,0
16,0,50.4,8,13,3,3,2,0,0,1
16,0,55.0,11,27,3,2,0,0,0,1
42,2,142.2,8,30,4,4,0,0,3,1
133,0,75.0,3,11,3,2,1,0,1,0
63,0,168.3,8,9,4,3,0,0,3,1
2,1,101.0,4,21,4,1,0,0,0,1
0,1,50.0,3,10,2,1,0,0,0,1
2,1,119.0,3,22,4,1,0,0,0,1
15,1,130.9,11,8,4,3,0,3,0,1
39,0,100.62,8,28,4,3,2,3,0,1
19,2,156.0,8,23,4,3,0,0,3,1
211,1,88.5,8,13,4,1,2,3,0,1
0,1,159.0,9,12,4,0,1,0,0,1
85,0,129.73,9,29,2,2,0,0,0,1
37,1,146.33,10,20,4,3,0,0,0,0
13,0,120.0,4,2,4,2,2,0,0,0
20,1,88.0,12,5,4,2,1,3,0,1
11,0,90.0,8,21,4,2,1,0,0,1
53,0,67.5,2,24,4,3,0,3,0,0
54,2,72.63,12,25,4,3,2,0,0,1
40,1,80.32,8,30,4,3,0,0,0,1
116,0,85.0,2,28,3,1,2,0,0,1
79,1,156.6,12,27,4,1,0,0,5,1
52,0,78.3,3,5,4,1,0,0,0,0
103,0,63.58,3,24,3,3,0,0,0,1
64,0,109.8,9,2,3,2,2,0,0,1
25,2,84.0,10,4,4,2,2,0,0,1
109,1,90.96,5,8,3,3,2,0,3,1
26,2,159.0,9,17,4,1,0,0,0,1
88,0,70.0,3,1,4,1,0,3,0,0
156,0,103.5,8,11,4,1,0,3,0,0
12,3,86.4,11,11,4,2,2,0,0,1
80,1,80.33,3,17,4,3,1,0,0,1
5,0,105.0,9,1,4,2,0,0,0,1
45,2,94.5,10,22,4,3,0,0,0,1
3,0,0.0,8,4,1,1,0,0,0,1
29,2,161.0,10,5,4,4,1,0,3,1
1,2,159.38,11,8,4,4,0,3,0,1
60,1,63.49,3,12,4,2,2,0,3,1
89,1,90.95,4,10,4,3,2,0,0,1
34,1,74.8,11,20,4,10,5,3,0,0
117,1,72.25,7,27,3,4,1,0,0,1
5,0,110.0,10,1,2,1,0,0,0,0
147,0,72.25,7,25,3,5,2,0,0,1
231,0,94.5,8,27,4,1,1,3,0,0
5,1,98.0,5,4,2,1,0,0,0,1
26,1,60.75,12,26,3,2,2,0,0,1
76,0,102.68,9,18,3,0,2,0,0,0
93,1,79.2,12,18,4,1,2,3,0,1
21,1,165.0,5,4,4,1,0,0,3,1
59,2,99.9,6,22,4,2,0,0,0,1
67,2,79.2,11,12,4,1,2,3,0,1
103,1,94.5,7,14,4,3,2,3,0,1
59,1,87.3,3,9,4,3,0,0,3,1
9,1,0.0,12,10,1,1,0,0,1,1
3,0,81.0,2,25,3,3,0,0,0,1
13,1,80.3,1,20,4,4,1,0,0,1
18,1,145.0,2,28,4,1,2,1,3,1
1,1,210.0,9,22,4,1,0,0,3,1
121,0,72.25,7,18,3,12,5,0,0,0
1,0,149.0,7,7,4,1,0,3,0,0
19,0,131.6,4,14,4,3,2,0,3,0
175,2,85.5,7,23,4,1,1,3,0,1
26,0,99.45,11,3,4,5,1,0,0,1
109,1,76.5,8,9,4,3,2,0,0,1
4,1,93.0,1,26,4,1,0,0,0,1
114,3,119.0,12,23,4,3,2,0,3,1
40,1,145.98,9,26,4,4,1,0,3,1
45,0,88.2,3,22,4,2,0,3,0,0
125,3,105.3,8,20,4,2,2,0,0,1
0,0,149.0,9,8,4,1,0,3,0,1
3,0,207.0,8,13,4,1,1,0,0,0
178,1,92.94,6,27,4,3,1,0,0,1
11,0,91.5,12,2,4,2,0,3,0,1
40,2,207.9,9,20,4,3,0,0,5,1
49,1,140.4,5,13,4,3,2,0,3,1
220,0,85.5,8,29,4,1,1,3,0,0
31,1,80.3,2,5,4,1,0,0,0,1
182,0,137.7,8,7,4,1,2,0,3,0
8,1,120.47,11,7,4,3,1,0,0,1
24,1,0.0,11,5,1,1,0,0,0,1
40,1,135.9,7,27,4,2,0,0,0,0
147,0,126.9,9,12,4,5,1,0,0,0
17,0,97.0,3,11,4,2,1,3,0,0
44,1,80.74,3,11,4,2,2,0,0,1
57,0,158.85,9,7,4,4,0,0,3,0
42,1,78.3,1,16,4,1,2,0,0,1
90,2,167.4,9,8,4,1,0,0,3,1
84,2,177.3,9,9,4,2,0,0,3,1
277,0,80.0,9,5,4,5,2,0,0,0
32,1,80.3,2,5,4,3,2,0,0,1
57,1,135.99,9,3,4,5,2,0,5,1
69,0,126.9,6,17,4,2,1,0,0,1
15,0,111.0,5,25,4,1,0,0,0,1
89,0,84.9,4,9,4,1,2,0,0,1
57,0,76.2,12,26,4,6,2,0,0,1
47,0,72.25,8,28,3,1,2,0,0,1
0,0,67.0,4,1,2,1,0,0,0,1
157,0,87.13,7,16,4,2,2,3,0,0
100,2,219.6,5,14,4,1,1,1,3,0
50,0,141.0,11,2,3,4,0,1,0,1
6,0,109.65,11,10,2,1,0,0,0,1
54,1,85.5,12,27,4,0,2,3,0,1
21,1,144.0,4,13,4,2,0,0,3,1
21,2,104.43,9,12,4,5,2,0,0,1
6,0,68.0,11,27,3,4,2,0,0,1
56,0,75.0,11,16,3,2,0,0,0,1
71,2,152.1,9,2,4,2,1,0,0,1
36,0,85.5,5,21,3,1,2,0,0,1
67,1,128.7,4,3,4,1,2,0,3,0
80,0,87.32,1,7,4,1,0,0,0,1
11,1,136.0,10,4,4,0,2,0,3,1
55,0,168.3,8,16,4,3,0,0,3,0
94,0,72.25,11,17,4,1,0,0,0,0
85,1,132.6,5,15,4,2,2,0,3,1
60,0,111.6,8,28,4,2,2,0,3,1
57,1,93.6,12,8,4,3,0,0,0,1
3,1,65.0,3,20,2,0,2,0,0,1
12,1,89.32,8,29,4,5,2,0,3,1
2,1,67.0,5,11,2,1,0,0,0,1
149,1,138.55,8,9,4,4,0,0,3,1
36,1,105.3,4,11,4,1,1,0,0,1
5,0,99.0,5,29,2,0,1,0,0,1
192,2,114.75,8,4,4,3,1,0,0,0
31,2,135.9,9,8,4,2,0,0,0,1
116,0,60.0,2,28,3,1,2,0,0,0
105,0,123.3,10,26,4,3,0,0,3,0
82,0,73.9,4,3,4,3,2,0,0,1
19,2,187.0,7,3,4,2,2,0,3,1
8,0,95.0,4,5,4,1,0,0,0,0
9,1,97.0,3,17,4,1,0,3,0,1
149,0,118.8,8,20,4,1,2,0,3,0
17,1,126.0,10,5,4,0,1,0,0,1
44,1,99.0,8,31,4,3,0,3,0,1
12,1,127.0,2,26,4,2,0,0,3,0
11,1,156.0,6,16,4,5,2,0,3,1
48,0,159.3,5,6,4,2,1,0,3,1
116,0,70.0,2,28,3,1,2,0,0,0
1,0,200.0,6,10,4,1,0,0,5,1
64,0,63.75,7,12,3,2,0,3,0,1
37,0,85.5,9,16,4,2,0,0,0,1
3,1,105.5,11,5,4,3,0,0,1,1
94,0,146.7,6,30,4,2,0,0,3,0
58,0,118.8,4,22,4,2,0,0,3,0
50,0,85.5,5,21,3,1,1,0,0,1
7,1,150.15,9,22,4,1,0,0,3,0
67,1,82.45,3,29,4,5,0,0,0,1
26,0,95.0,6,11,3,1,2,0,0,1
148,0,82.45,7,23,3,3,2,0,3,1
79,1,149.1,4,28,4,3,0,0,3,1
49,2,116.1,5,8,4,0,2,3,0,1
98,0,116.1,5,7,4,1,0,3,0,0
10,0,148.0,6,12,4,6,4,0,3,0
219,0,102.85,10,3,4,3,1,0,0,0
77,1,125.1,5,7,4,1,0,3,0,1
0,0,0.0,6,24,4,2,0,0,0,1
87,0,134.1,8,14,4,2,2,0,0,0
12,1,134.75,11,7,4,2,1,3,0,1
129,0,80.75,5,13,3,2,2,0,0,1
131,1,144.67,10,4,4,3,0,0,0,1
2,2,110.11,9,15,4,1,0,3,0,1
73,1,135.9,5,18,4,2,0,0,0,1
104,1,108.0,10,17,4,2,1,3,0,0
33,1,80.3,2,5,4,2,1,0,0,1
60,0,94.5,4,17,4,0,1,3,0,1
1,0,135.0,6,19,4,0,2,0,0,1
17,0,107.5,11,18,4,2,2,0,0,1
20,2,67.22,2,24,4,2,0,0,0,1
69,1,110.5,4,23,4,2,2,0,0,1
3,1,215.6,10,7,4,2,2,0,6,1
104,0,102.3,4,28,4,3,0,0,0,0
5,0,95.0,6,20,2,0,1,0,0,1
174,1,99.45,8,13,4,2,2,0,0,1
179,1,90.95,7,23,4,4,2,0,0,1
21,1,112.0,3,12,4,1,2,0,0,1
38,1,81.9,3,11,4,5,2,0,0,1
75,0,72.25,4,18,3,2,1,3,0,1
39,0,67.5,2,15,4,1,1,3,0,0
91,0,103.5,7,3,4,2,2,3,0,1
37,2,103.35,6,22,4,1,0,0,0,1
3,1,96.0,12,5,4,0,1,0,0,1
26,2,119.0,10,21,4,2,0,3,0,1
177,2,130.05,8,11,4,3,2,0,3,0
57,1,132.6,5,15,4,3,2,0,3,1
43,0,95.1,6,26,4,1,2,3,0,0
0,0,111.2,5,5,2,1,0,0,0,1
229,1,107.64,11,13,4,5,4,1,0,0
4,1,117.0,1,26,4,3,0,0,3,1
184,1,105.3,7,10,4,0,1,0,0,0
279,1,80.75,8,25,4,5,2,3,0,0
1,1,81.0,2,6,4,1,0,3,0,1
16,2,109.0,2,17,4,4,0,0,0,1
178,0,124.5,8,18,4,3,0,0,0,0
142,1,125.33,5,9,4,2,1,0,0,1
183,2,80.1,10,26,4,4,0,3,0,0
69,0,94.5,4,26,4,3,0,3,0,0
45,1,79.2,11,11,4,2,0,3,0,1
78,0,69.7,3,22,3,2,0,0,3,1
37,1,92.31,12,15,4,9,4,0,0,0
170,2,148.0,8,6,4,5,2,0,0,0
60,1,126.0,11,18,4,2,1,0,3,0
221,0,71.28,12,31,3,1,1,0,0,1
33,2,207.9,8,24,4,3,0,0,5,1
137,0,75.9,11,14,4,3,1,3,0,0
131,0,94.5,5,12,4,2,0,3,0,0
31,0,85.0,10,14,3,2,1,0,0,1
31,1,96.3,11,26,4,3,0,0,0,1
7,1,140.0,10,3,4,1,1,3,0,1
172,0,80.75,10,23,3,3,2,0,0,1
4,2,176.0,7,27,4,4,0,0,3,1
17,2,110.0,10,27,4,1,0,3,0,1
4,1,141.0,7,23,4,1,1,0,0,1
128,2,123.3,8,11,4,3,0,0,0,1
41,0,65.0,3,4,3,2,1,0,0,1
55,0,63.0,3,13,3,0,2,0,0,1
120,0,126.9,6,10,4,2,1,0,0,0
97,0,112.6,9,8,3,3,2,0,0,1
12,0,75.2,12,14,4,1,0,0,0,1
66,1,207.9,8,6,4,1,0,0,5,1
121,0,114.3,5,16,4,2,1,0,3,1
114,0,128.7,8,27,4,1,0,0,0,0
161,0,130.0,3,25,4,2,1,1,0,0
19,0,116.1,10,2,4,1,2,3,0,0
35,2,168.3,8,16,4,4,0,0,3,1
0,0,65.0,10,3,2,0,1,0,0,1
2,0,65.0,6,29,2,1,0,0,0,1
179,2,85.5,10,19,4,3,0,3,0,1
102,2,85.0,11,17,4,3,2,0,0,0
124,1,72.25,12,17,4,3,0,0,0,0
4,1,98.0,12,26,4,0,1,0,0,1
110,1,96.3,4,27,4,3,0,0,0,1
1,0,74.93,1,2,4,1,2,0,0,1
8,1,126.0,9,20,4,1,2,0,0,1
11,1,110.0,11,1,2,5,1,0,2,1
1,0,198.0,9,22,3,2,0,0,3,1
64,0,65.75,2,21,4,3,2,3,0,1
7,1,126.0,3,23,4,4,0,3,0,1
308,1,78.3,11,23,4,3,0,0,0,0
28,1,148.91,11,5,4,6,4,0,3,0
21,1,119.0,10,19,4,3,0,3,0,1
9,1,245.0,9,30,4,3,2,0,5,1
58,1,152.08,9,26,4,3,1,0,5,1
63,0,75.0,11,28,3,3,1,0,0,1
2,0,82.0,2,21,3,1,2,0,0,1
36,0,85.05,12,6,3,3,0,0,0,1
0,1,164.0,9,23,4,2,0,0,0,1
2,0,75.0,8,13,4,2,0,0,0,1
83,2,119.0,12,23,4,2,2,0,3,1
26,0,90.44,3,1,4,5,0,1,0,1
345,2,78.3,12,20,4,2,0,0,0,0
211,1,143.1,10,7,4,2,0,1,0,0
32,1,0.0,11,15,4,0,0,3,0,1
41,2,130.9,12,2,4,2,2,0,3,1
247,1,111.0,6,6,3,1,1,1,0,0
0,0,158.0,8,9,4,1,0,3,0,1
1,0,90.0,1,29,4,1,0,0,0,1
24,0,206.0,12,30,4,1,0,0,5,1
15,1,112.0,11,1,4,2,0,0,0,1
23,2,130.0,11,11,4,1,0,0,3,1
79,0,125.38,4,28,4,3,1,0,3,1
45,2,126.0,10,17,4,0,1,3,0,1
16,0,61.16,1,9,4,2,2,0,0,1
137,0,107.95,7,6,4,4,1,0,0,1
38,1,97.1,3,4,3,2,0,0,1,1
200,2,161.1,9,19,4,2,1,1,0,0
1,0,96.3,8,26,4,2,2,0,0,1
34,0,66.0,1,24,2,0,1,0,0,1
5,0,79.33,11,17,4,4,2,3,0,0
66,0,94.5,4,13,4,2,0,3,0,1
14,2,156.0,8,22,4,1,1,0,3,1
49,0,85.0,12,30,3,4,0,0,0,1
5,1,100.87,5,15,4,2,2,0,0,1
39,0,126.9,5,21,4,1,2,0,0,0
153,1,123.25,8,9,4,5,1,0,0,0
132,0,151.2,10,16,4,2,2,0,3,0
184,1,130.5,10,18,4,4,0,1,0,0
20,2,115.6,6,8,4,2,0,0,3,1
41,2,123.3,3,15,4,3,0,0,3,1
90,1,126.9,8,20,4,1,1,0,0,1
35,0,105.0,10,31,3,4,1,1,0,1
0,0,206.0,7,20,4,2,0,0,5,0
30,1,135.9,7,26,4,4,0,0,0,0
136,0,117.36,8,23,4,8,2,0,0,0
98,0,130.5,7,4,4,5,1,0,0,0
75,0,78.0,3,19,4,1,2,0,1,0
102,2,119.7,8,19,4,2,1,0,0,1
113,0,89.25,5,9,4,3,1,0,0,0
98,2,130.5,7,2,4,5,2,0,0,1
82,1,140.4,6,10,4,2,0,0,3,1
33,0,59.0,1,25,2,1,1,0,0,1
44,0,113.4,10,2,4,0,2,0,0,0
235,2,103.7,10,19,4,4,1,0,3,0
81,0,95.0,9,5,3,4,1,0,0,0
0,0,89.0,4,13,4,1,0,3,0,1
8,1,96.0,12,19,4,2,1,0,0,1
3,1,94.0,11,10,2,3,0,0,3,1
104,0,108.0,10,6,4,5,2,3,0,0
92,0,92.65,11,23,3,4,1,0,0,1
230,2,83.78,5,12,4,3,1,0,0,1
7,2,0.0,11,10,1,2,0,0,0,1
7,0,66.0,2,18,2,1,0,0,0,1
177,1,130.05,8,3,4,4,1,0,0,0
10,0,93.0,3,6,4,0,1,0,0,1
78,1,82.45,3,31,4,4,2,0,0,1
106,2,90.0,11,4,4,2,1,0,0,0
56,1,60.0,11,6,3,2,1,0,3,1
3,0,166.25,9,22,2,1,0,0,3,1
152,0,80.39,10,24,3,10,4,0,3,0
95,0,79.56,7,15,3,2,2,0,0,1
66,3,93.6,11,3,4,3,0,0,0,1
92,0,96.3,6,27,4,0,1,0,0,0
52,1,122.4,10,1,4,2,2,0,3,1
178,0,117.6,8,26,3,2,0,0,4,0
6,0,114.4,7,5,3,1,0,0,0,1
62,0,60.0,11,25,3,4,1,0,3,1
47,1,77.35,3,14,4,3,1,0,0,1
3,1,212.29,9,15,4,5,2,0,5,1
9,1,94.86,9,4,4,2,2,0,3,1
83,1,76.5,8,5,4,4,1,0,0,1
134,1,114.96,6,2,4,3,1,0,1,1
148,2,108.19,5,18,4,4,0,0,3,1
54,0,99.9,6,20,4,0,1,0,0,0
123,0,68.0,10,28,3,2,2,0,0,1
73,1,71.52,2,21,4,1,2,0,1,1
36,1,81.08,4,12,4,2,0,0,0,1
11,0,122.13,10,8,4,1,2,0,0,1
16,1,138.0,12,29,4,3,0,0,0,1
0,0,115.8,9,7,4,3,1,0,0,1
16,0,75.0,3,8,2,3,0,0,3,1
84,0,90.95,4,14,4,3,2,0,0,1
18,1,107.25,4,18,4,4,1,0,3,1
13,1,90.0,10,26,3,1,0,0,0,1
8,1,72.38,12,6,4,2,0,0,0,1
8,1,95.0,4,29,3,2,1,0,0,1
144,0,131.7,8,24,4,3,0,0,3,0
71,0,135.9,9,6,4,3,0,0,0,0
72,1,135.9,9,10,4,1,1,0,0,1
3,0,120.0,6,10,3,1,0,0,0,1
119,0,121.5,7,23,4,1,2,0,0,1
6,2,164.2,11,6,4,3,2,0,0,1
161,1,97.75,7,7,4,3,1,3,0,0
9,0,84.0,1,20,4,4,0,0,0,1
141,0,82.45,7,5,3,5,2,0,3,1
17,0,75.66,12,2,4,15,6,3,0,1
120,0,87.13,4,30,4,2,2,3,0,0
0,0,141.0,3,24,4,1,0,0,0,1
14,2,116.49,6,9,4,3,0,0,1,1
12,0,122.33,4,29,4,2,1,3,0,0
70,0,95.0,4,12,3,4,0,0,1,1
58,2,178.56,12,29,4,3,2,0,3,1
140,0,114.63,7,31,4,5,2,0,3,1
6,2,148.39,12,18,4,1,2,0,5,1
63,3,190.8,10,17,4,3,1,0,5,1
63,2,135.9,8,14,4,2,2,0,0,1
134,1,80.75,4,17,4,2,2,0,0,1
10,1,108.67,11,25,4,2,1,0,0,1
184,0,101.05,10,4,4,3,0,0,1,0
136,1,88.01,8,13,4,1,2,0,0,1
124,0,96.3,4,29,4,2,0,0,0,0
418,0,86.0,9,26,3,2,1,1,0,0
0,1,113.0,6,22,4,2,0,3,0,1
92,1,72.49,3,18,4,2,2,0,3,1
14,0,135.2,9,15,4,1,0,0,0,1
90,0,80.75,4,13,4,4,0,3,0,0
29,2,122.0,8,30,4,1,0,0,0,1
35,2,154.1,8,7,4,2,2,0,0,1
6,2,67.0,12,8,2,1,0,0,0,1
18,0,98.6,5,29,4,2,2,0,0,0
47,1,65.0,11,11,2,2,0,0,0,1
1,2,0.0,8,26,4,1,0,0,0,1
54,1,160.47,7,27,4,2,0,0,3,1
0,0,86.0,1,1,4,1,0,3,0,1
54,1,0.0,11,24,1,1,0,0,0,1
19,0,0.0,12,16,4,0,0,3,0,1
13,3,51.05,12,13,4,4,0,0,0,1
52,1,125.1,9,9,4,2,0,3,0,1
62,1,60.29,3,11,4,2,1,0,0,1
135,0,55.08,8,19,4,4,0,3,0,0
32,3,96.3,11,14,4,1,0,0,0,1
94,3,72.25,12,4,4,2,1,0,0,1
118,1,118.8,9,17,4,2,2,3,0,1
57,0,124.2,9,6,4,3,0,0,3,0
132,0,89.25,5,16,4,3,1,3,0,0
18,0,156.0,6,11,4,1,0,0,3,0
15,1,109.55,8,17,4,1,0,0,1,1
3,3,175.0,10,12,4,4,0,0,3,1
8,0,89.2,1,2,4,4,2,0,0,1
44,0,93.6,5,31,4,2,0,3,0,0
31,0,103.05,8,28,4,0,2,3,0,1
1,0,139.0,8,20,4,1,1,3,0,1
3,0,183.0,3,2,4,3,0,0,5,1
30,0,126.9,6,22,4,1,0,0,0,0
19,2,81.0,2,23,4,2,0,3,0,1
0,1,109.0,10,1,2,1,0,0,0,1
239,0,85.5,10,28,4,2,0,3,0,0
40,1,131.4,3,22,4,1,0,0,3,0
0,0,99.0,8,11,4,1,0,0,0,1
1,0,76.0,2,29,3,2,1,0,0,1
1,1,66.0,12,6,3,1,2,3,0,1
123,1,114.75,5,22,4,4,2,0,3,0
280,2,198.9,8,12,4,1,0,0,1,0
87,1,90.23,10,31,4,3,1,0,0,1
75,1,180.2,1,2,4,1,0,0,5,1
111,0,96.67,6,1,3,3,0,0,0,1
7,0,136.0,9,22,4,3,0,0,3,1
12,1,152.0,9,17,4,1,0,0,0,0
150,2,118.8,10,3,4,2,1,0,0,1
225,1,129.63,10,31,4,3,1,1,3,0
202,0,90.0,5,29,3,1,2,0,0,0
110,0,63.75,8,14,3,1,2,3,0,1
7,1,114.75,5,24,4,1,0,0,0,1
328,0,95.4,9,29,4,3,0,0,0,0
0,1,95.67,11,20,2,5,2,0,0,1
106,0,62.0,1,5,3,5,0,0,3,1
117,1,79.69,6,28,4,3,0,3,0,1
163,0,96.88,9,10,3,5,2,0,0,1
18,0,74.0,12,18,2,1,0,0,0,1
83,0,132.6,5,7,4,2,2,0,3,0
25,1,152.1,7,23,4,3,2,0,0,0
118,2,110.8,12,28,4,4,1,0,0,0
193,0,65.0,10,15,4,3,0,0,0,0
12,1,12.0,8,25,4,2,0,0,0,1
103,1,61.5,3,3,3,3,0,0,0,1
60,1,137.7,7,24,4,4,2,0,3,1
1,0,149.0,10,21,4,2,0,0,0,1
82,2,72.25,11,2,4,2,1,0,0,1
81,0,85.5,4,10,4,0,2,3,0,0
0,0,87.78,10,18,4,0,1,3,0,1
49,3,109.8,9,4,4,0,2,0,0,1
49,2,126.0,11,16,4,3,0,0,3,1
106,0,141.9,8,20,3,1,2,1,0,1
94,1,119.0,12,23,4,2,2,0,3,1
80,0,119.07,10,6,4,3,0,0,3,0
4,0,86.0,1,6,4,1,0,3,0,1
0,0,106.28,9,15,4,1,0,3,0,1
184,0,152.15,9,4,4,3,2,1,0,0
86,1,80.75,4,9,3,2,2,0,0,1
15,0,60.0,12,29,3,2,0,0,0,1
168,2,116.55,6,18,4,1,1,0,0,0
68,1,75.0,4,11,3,2,1,0,0,1
44,0,87.2,12,3,3,2,2,0,3,1
57,1,139.5,10,14,4,2,0,0,3,0
18,0,135.0,5,13,4,1,0,0,0,0
35,1,135.9,8,15,4,1,1,0,0,1
111,1,58.0,3,20,3,0,2,0,0,1
35,1,73.1,3,4,4,2,0,3,0,1
27,0,139.0,9,16,4,2,0,3,0,1
9,0,54.9,1,18,4,4,1,3,0,1
2,1,123.0,8,28,3,1,2,0,0,1
92,1,103.5,11,1,4,4,0,0,3,1
18,1,142.43,8,27,4,5,2,0,3,0
36,1,135.9,8,19,4,3,2,0,0,1
0,1,98.0,8,7,4,0,1,3,0,1
43,0,88.2,3,22,4,3,0,3,0,0
110,1,121.59,5,13,4,2,0,0,3,1
65,0,126.9,6,20,4,1,1,0,0,0
139,1,94.5,7,28,4,1,0,3,0,1
16,1,89.44,3,4,4,2,1,0,3,1
8,1,119.0,4,26,4,2,0,3,0,1
15,1,38.67,12,5,3,1,2,0,0,1
16,1,173.67,7,31,4,1,2,0,3,1
71,1,112.58,12,29,4,5,0,0,0,1
6,0,65.0,10,10,3,1,2,0,0,1
10,1,110.08,9,5,4,4,2,0,3,1
2,1,82.9,1,12,4,2,0,0,0,1
79,1,183.6,9,15,4,3,2,1,3,0
32,0,148.28,10,10,4,3,1,0,3,0
24,1,71.69,9,11,4,0,2,3,0,1
29,1,64.67,12,1,4,3,1,0,0,1
25,0,75.6,9,13,4,3,2,0,0,1
32,1,65.0,7,4,2,1,1,0,0,1
88,1,82.45,3,30,4,5,2,0,0,1
57,1,66.53,9,19,4,3,2,3,0,1
21,0,79.0,2,12,4,2,0,3,0,1
158,1,114.75,5,25,4,4,0,0,0,0
84,0,50.33,3,5,3,4,2,0,0,1
85,2,113.4,10,17,4,2,1,0,0,1
0,0,84.0,11,12,2,1,0,0,0,1
160,0,76.27,11,13,4,4,2,3,0,0
187,0,80.75,9,12,3,4,1,0,1,1
154,0,80.75,5,30,3,4,1,0,0,1
15,1,109.0,5,31,4,3,0,3,0,1
6,1,113.72,11,7,4,3,1,3,0,1
84,1,79.2,11,26,4,1,0,3,0,0
30,0,94.2,8,31,4,1,0,0,0,1
118,0,107.95,5,1,4,3,2,0,3,1
7,0,65.0,8,9,2,1,0,0,0,1
5,0,86.0,2,10,4,1,0,0,0,1
6,0,41.0,2,3,2,1,0,0,0,1
1,0,0.0,3,2,4,1,0,0,0,1
3,1,97.0,6,23,4,1,0,3,0,1
15,0,88.4,12,20,4,5,2,0,0,1
15,0,89.0,7,20,4,1,0,3,0,0
83,0,75.0,12,18,3,1,2,0,0,1
0,0,96.12,6,6,4,0,1,0,0,1
78,0,105.3,3,25,4,2,1,0,3,0
0,0,140.0,10,30,4,0,1,0,0,1
44,1,104.48,10,3,4,3,1,0,3,1
84,2,125.1,9,4,4,1,2,3,0,1
154,3,177.3,6,28,4,3,0,0,5,1
42,2,104.0,11,29,4,3,0,0,0,1
16,1,85.0,10,8,3,1,1,0,0,1
130,0,144.5,12,23,4,2,2,0,5,1
28,1,87.0,1,4,3,3,1,0,0,1
91,0,43.43,1,1,3,5,2,0,0,1
215,1,92.16,8,14,4,5,2,0,0,1
131,0,115.94,6,19,4,3,2,0,0,0
4,1,111.0,11,13,4,1,2,0,0,1
7,0,56.0,3,2,3,2,0,0,3,1
47,0,89.0,5,30,2,3,1,0,0,0
61,0,68.0,11,19,3,1,2,0,0,0
219,1,76.67,9,4,3,2,1,0,0,1
2,0,122.75,6,17,3,3,2,1,3,1
87,0,49.07,11,20,3,2,1,0,0,1
9,0,96.0,12,9,4,3,0,0,0,1
24,1,97.67,3,11,4,2,1,0,0,0
153,0,111.78,6,7,4,6,2,0,0,0
222,1,90.95,8,13,4,2,2,0,0,1
88,0,80.75,6,8,3,4,1,0,0,0
53,0,143.1,5,21,4,1,0,0,0,1
4,1,95.13,8,14,4,6,2,3,0,1
14,1,87.0,11,4,4,1,0,0,0,0
0,0,95.0,10,10,2,0,1,0,0,1
16,1,80.3,1,22,4,2,0,0,0,1
104,0,141.3,7,18,4,4,1,0,3,0
35,1,183.0,12,28,4,1,0,1,0,1
5,1,184.0,9,13,4,3,0,0,3,1
23,2,137.67,4,29,4,2,1,0,0,1
232,1,109.65,9,20,4,4,0,3,0,0
82,0,125.1,9,10,4,1,0,3,0,0
50,0,75.0,11,15,3,3,0,0,0,1
16,0,156.0,5,2,4,3,1,0,3,0
4,1,153.0,8,27,4,1,0,0,5,1
13,1,85.47,5,9,4,1,1,0,0,1
62,1,140.4,5,17,4,3,0,0,3,1
19,0,111.0,3,4,4,2,0,0,3,0
4,1,73.92,4,18,4,1,1,0,0,1
9,1,127.0,2,13,4,1,2,0,3,1
260,1,95.13,10,2,4,4,2,0,0,1
19,1,89.89,12,3,4,2,2,0,0,1
91,0,80.0,9,30,4,2,1,0,0,0
3,0,79.0,12,5,2,2,1,0,0,1
119,0,110.0,6,7,3,3,0,0,0,1
27,0,95.0,6,19,3,1,2,0,0,1
112,1,100.05,11,13,4,3,2,0,3,1
19,0,89.0,9,12,4,0,1,3,0,1
90,0,150.3,8,16,4,11,4,0,3,0
2,1,119.0,12,2,4,2,2,0,3,1
17,2,114.0,11,12,4,1,1,3,0,1
187,0,111.35,8,28,4,5,2,0,0,0
2,1,86.0,12,14,2,3,0,0,0,1
29,2,88.4,11,29,4,5,0,0,0,1
4,0,166.0,3,20,4,0,2,0,3,1
190,0,130.05,12,26,4,4,1,1,3,1
77,0,72.25,4,2,4,2,2,0,0,1
36,2,214.76,8,7,4,0,1,0,6,1
14,1,134.75,11,8,4,2,0,3,0,1
68,2,117.0,4,24,4,0,2,0,0,1
2,2,147.0,3,27,4,2,2,0,3,1
2,0,88.0,1,2,4,3,2,0,0,1
63,0,126.9,5,15,4,1,2,0,0,0
1,1,110.8,8,26,4,4,1,0,0,1
18,0,67.0,10,18,2,1,0,0,0,1
30,0,195.53,9,24,4,2,2,0,5,0
63,1,126.9,4,29,4,2,1,0,0,1
12,0,0.0,8,17,1,1,0,0,0,1
22,3,122.0,8,31,4,1,0,0,0,1
